Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,2
16,2
17,2
18,2
19,2
20,2
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,2
31,2
32,2
33,1
34,1
35,1
36,2
37,2
38,2
39,2
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,2
48,1
49,1
50,2
51,2
52,2
53,2
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,2
63,2
64,2
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,2
78,2
79,2
80,1
81,1
82,2
83,2
84,2
85,1
86,1
87,1
88,2
89,2
90,2
91,1
92,1
93,1
94,1
95,2
96,2
97,2
98,2
99,1
100,1
101,1
102,2
103,2
104,2
105,1
106,1
107,1
108,2
109,2
110,2
111,2
112,2
113,1
114,1
115,1
116,2
117,2
118,2
119,2
120,1
121,1
122,1
123,1
124,2
125,2
126,2
127,2
128,2
129,1
130,1
131,2
132,2
133,2
134,2
135,1
136,1
137,1
138,2
139,1
140,1
141,1
142,1
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,1
155,2
156,2
157,2
158,1
159,1
160,2
161,2
162,2
163,1
164,1
165,1
166,1
167,1
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,1
177,1
178,1
179,1
180,1
181,1
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,1
195,1
196,1
197,2
198,2
199,1
200,1
