Index,scenario
1,2
2,2
3,2
4,2
5,1
6,1
7,2
8,1
9,1
10,2
11,2
12,2
13,2
14,2
15,1
16,1
17,2
18,2
19,2
20,2
21,2
22,1
23,1
24,1
25,1
26,2
27,2
28,1
29,1
30,1
31,1
32,1
33,1
34,2
35,1
36,2
37,2
38,2
39,2
40,1
41,1
42,1
43,2
44,2
45,1
46,1
47,1
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,1
58,1
59,1
60,1
61,2
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,2
70,2
71,2
72,2
73,2
74,2
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,1
92,1
93,2
94,1
95,2
96,1
97,1
98,1
99,1
100,2
101,2
102,2
103,2
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,2
130,2
131,1
132,1
133,1
134,1
135,1
136,2
137,1
138,2
139,2
140,1
141,1
142,2
143,2
144,2
145,1
146,2
147,2
148,2
149,2
150,1
151,2
152,1
153,1
154,1
155,1
156,1
157,1
158,2
159,2
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,2
170,1
171,2
172,2
173,1
174,1
175,2
176,2
177,2
178,2
179,2
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,1
199,1
200,1
