Index,scenario
1,2
2,2
3,2
4,2
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,2
13,2
14,1
15,2
16,2
17,1
18,1
19,1
20,1
21,2
22,1
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,1
40,1
41,1
42,1
43,1
44,1
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,1
55,1
56,1
57,1
58,1
59,2
60,2
61,2
62,1
63,1
64,1
65,1
66,1
67,2
68,2
69,2
70,1
71,1
72,1
73,1
74,1
75,2
76,1
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,1
86,2
87,2
88,2
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,2
104,2
105,2
106,2
107,1
108,1
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,2
137,2
138,2
139,2
140,1
141,2
142,2
143,1
144,1
145,1
146,1
147,1
148,2
149,1
150,1
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,1
162,1
163,2
164,2
165,2
166,2
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,2
176,1
177,1
178,1
179,1
180,2
181,2
182,2
183,2
184,2
185,1
186,1
187,1
188,1
189,2
190,1
191,1
192,1
193,2
194,2
195,2
196,2
197,2
198,2
199,1
200,1
