Index,scenario
1,2
2,2
3,1
4,1
5,1
6,2
7,2
8,1
9,1
10,2
11,1
12,1
13,2
14,1
15,1
16,1
17,2
18,2
19,2
20,2
21,2
22,2
23,1
24,1
25,2
26,2
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,2
35,1
36,1
37,1
38,1
39,1
40,2
41,2
42,2
43,1
44,2
45,1
46,2
47,2
48,2
49,2
50,2
51,1
52,1
53,1
54,1
55,1
56,1
57,2
58,2
59,1
60,1
61,2
62,2
63,1
64,1
65,1
66,1
67,2
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,2
79,1
80,1
81,1
82,1
83,1
84,1
85,2
86,2
87,2
88,2
89,1
90,1
91,2
92,2
93,2
94,2
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,1
113,1
114,1
115,2
116,1
117,1
118,1
119,1
120,2
121,2
122,2
123,1
124,2
125,2
126,2
127,2
128,2
129,1
130,2
131,1
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,1
140,1
141,2
142,2
143,2
144,2
145,2
146,2
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,2
167,2
168,2
169,1
170,1
171,2
172,1
173,1
174,1
175,2
176,2
177,2
178,1
179,2
180,2
181,2
182,2
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,1
198,2
199,1
200,1
