Index,scenario
1,2
2,1
3,1
4,1
5,1
6,1
7,1
8,2
9,2
10,2
11,2
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,2
24,2
25,2
26,2
27,2
28,2
29,1
30,1
31,1
32,1
33,2
34,1
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,1
44,1
45,2
46,1
47,2
48,2
49,2
50,2
51,1
52,1
53,1
54,2
55,2
56,2
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,2
71,2
72,2
73,1
74,2
75,2
76,2
77,2
78,1
79,1
80,2
81,1
82,2
83,2
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,1
102,1
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,1
133,1
134,1
135,1
136,1
137,2
138,2
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,2
149,1
150,1
151,1
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,1
180,2
181,2
182,2
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,2
191,2
192,2
193,2
194,2
195,1
196,2
197,1
198,2
199,2
200,2
