Index,scenario
1,2
2,2
3,2
4,2
5,1
6,2
7,2
8,2
9,2
10,2
11,2
12,1
13,1
14,1
15,1
16,2
17,2
18,2
19,2
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,2
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,2
43,2
44,2
45,2
46,2
47,1
48,1
49,1
50,2
51,2
52,2
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,2
101,2
102,2
103,1
104,1
105,2
106,2
107,2
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,2
120,1
121,1
122,1
123,2
124,1
125,2
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,2
136,1
137,2
138,2
139,2
140,1
141,1
142,1
143,1
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,1
153,1
154,1
155,1
156,1
157,2
158,1
159,1
160,1
161,1
162,1
163,1
164,2
165,2
166,2
167,2
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,2
178,2
179,2
180,1
181,1
182,1
183,1
184,1
185,2
186,2
187,2
188,2
189,1
190,1
191,1
192,2
193,2
194,1
195,2
196,2
197,2
198,2
199,2
200,1
