Index,scenario
1,2
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,2
23,1
24,1
25,1
26,1
27,2
28,2
29,2
30,2
31,2
32,1
33,1
34,2
35,2
36,1
37,1
38,1
39,1
40,1
41,1
42,2
43,2
44,1
45,1
46,1
47,2
48,2
49,2
50,2
51,2
52,2
53,1
54,1
55,2
56,2
57,2
58,1
59,2
60,1
61,1
62,1
63,1
64,2
65,2
66,1
67,1
68,1
69,1
70,2
71,1
72,1
73,1
74,1
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,1
87,1
88,1
89,1
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,2
107,2
108,2
109,1
110,1
111,1
112,2
113,2
114,2
115,2
116,2
117,2
118,1
119,1
120,2
121,2
122,2
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,2
136,2
137,2
138,2
139,2
140,1
141,2
142,2
143,1
144,1
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,2
161,2
162,2
163,2
164,2
165,1
166,2
167,1
168,1
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,1
180,1
181,1
182,1
183,2
184,2
185,2
186,2
187,2
188,1
189,1
190,1
191,1
192,1
193,1
194,2
195,2
196,1
197,1
198,1
199,1
200,1
