Index,scenario
1,2
2,1
3,1
4,1
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,1
28,2
29,2
30,2
31,1
32,1
33,1
34,1
35,2
36,1
37,1
38,2
39,2
40,1
41,1
42,1
43,2
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,2
53,2
54,2
55,1
56,1
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,1
70,2
71,2
72,2
73,2
74,2
75,2
76,1
77,2
78,2
79,2
80,2
81,1
82,1
83,1
84,1
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,1
95,2
96,2
97,2
98,1
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,1
107,1
108,2
109,2
110,2
111,2
112,1
113,1
114,1
115,1
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,1
128,1
129,2
130,1
131,1
132,1
133,2
134,2
135,2
136,2
137,2
138,2
139,1
140,1
141,1
142,1
143,1
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,1
154,1
155,1
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,1
179,2
180,2
181,2
182,1
183,1
184,1
185,2
186,2
187,2
188,2
189,1
190,1
191,2
192,2
193,2
194,2
195,1
196,2
197,2
198,2
199,1
200,1
