Index,scenario
1,2
2,1
3,1
4,1
5,1
6,2
7,2
8,2
9,2
10,2
11,2
12,1
13,2
14,2
15,2
16,2
17,2
18,2
19,1
20,1
21,1
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,1
36,1
37,1
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,1
53,2
54,1
55,2
56,2
57,2
58,2
59,2
60,1
61,1
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,1
74,1
75,1
76,1
77,1
78,1
79,2
80,1
81,1
82,2
83,1
84,1
85,1
86,1
87,1
88,2
89,2
90,1
91,1
92,1
93,2
94,2
95,2
96,1
97,1
98,2
99,2
100,2
101,1
102,1
103,1
104,1
105,2
106,2
107,2
108,2
109,2
110,2
111,1
112,1
113,1
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,1
130,2
131,2
132,2
133,2
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,2
142,2
143,1
144,1
145,1
146,1
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,1
158,2
159,2
160,2
161,2
162,1
163,1
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,1
172,2
173,1
174,2
175,2
176,2
177,2
178,2
179,2
180,1
181,1
182,1
183,1
184,1
185,2
186,2
187,1
188,2
189,1
190,1
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
