Index,scenario
1,2
2,2
3,2
4,2
5,1
6,1
7,1
8,1
9,1
10,2
11,2
12,2
13,1
14,1
15,1
16,1
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,1
30,1
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,1
39,1
40,2
41,2
42,2
43,2
44,2
45,1
46,1
47,1
48,2
49,2
50,2
51,2
52,2
53,1
54,1
55,2
56,2
57,2
58,2
59,2
60,2
61,1
62,2
63,2
64,1
65,1
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,2
92,2
93,1
94,1
95,1
96,1
97,2
98,2
99,1
100,1
101,1
102,1
103,1
104,2
105,2
106,2
107,1
108,1
109,2
110,2
111,2
112,2
113,2
114,1
115,1
116,2
117,1
118,1
119,1
120,1
121,1
122,2
123,2
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,1
139,1
140,1
141,1
142,1
143,1
144,2
145,1
146,1
147,1
148,1
149,1
150,2
151,1
152,2
153,1
154,1
155,1
156,2
157,2
158,1
159,2
160,2
161,2
162,1
163,1
164,1
165,1
166,2
167,2
168,2
169,2
170,1
171,1
172,1
173,1
174,2
175,1
176,1
177,2
178,2
179,2
180,2
181,1
182,1
183,1
184,1
185,2
186,2
187,2
188,2
189,2
190,1
191,1
192,2
193,2
194,2
195,1
196,1
197,2
198,1
199,1
200,1
