Index,scenario
1,2
2,2
3,2
4,2
5,2
6,1
7,1
8,1
9,1
10,1
11,1
12,2
13,2
14,1
15,1
16,1
17,1
18,1
19,2
20,2
21,1
22,1
23,2
24,2
25,2
26,2
27,2
28,1
29,1
30,1
31,2
32,1
33,2
34,2
35,2
36,1
37,1
38,1
39,1
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,1
54,1
55,1
56,2
57,2
58,1
59,1
60,2
61,2
62,2
63,1
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,1
75,1
76,1
77,2
78,2
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,2
87,2
88,1
89,1
90,1
91,1
92,1
93,2
94,2
95,2
96,1
97,1
98,1
99,1
100,1
101,2
102,2
103,2
104,2
105,2
106,1
107,1
108,1
109,1
110,1
111,2
112,1
113,1
114,1
115,1
116,1
117,2
118,2
119,2
120,1
121,1
122,1
123,1
124,1
125,1
126,2
127,2
128,2
129,2
130,2
131,1
132,1
133,1
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,1
144,2
145,2
146,1
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,1
155,1
156,1
157,1
158,2
159,2
160,2
161,1
162,1
163,1
164,2
165,2
166,2
167,2
168,2
169,2
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,2
179,1
180,1
181,1
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,1
200,1
