Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,1
11,1
12,2
13,2
14,1
15,2
16,2
17,2
18,2
19,1
20,1
21,1
22,1
23,1
24,1
25,2
26,2
27,2
28,1
29,1
30,1
31,1
32,1
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,1
41,1
42,2
43,2
44,1
45,1
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,1
58,2
59,2
60,2
61,2
62,2
63,2
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,2
72,2
73,2
74,2
75,2
76,2
77,1
78,1
79,1
80,1
81,2
82,2
83,2
84,2
85,1
86,1
87,1
88,1
89,1
90,1
91,2
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,2
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,2
109,2
110,2
111,1
112,1
113,1
114,2
115,2
116,2
117,2
118,2
119,1
120,2
121,2
122,2
123,2
124,2
125,1
126,1
127,1
128,1
129,1
130,2
131,1
132,1
133,1
134,1
135,1
136,2
137,2
138,2
139,2
140,2
141,2
142,1
143,1
144,1
145,2
146,2
147,2
148,2
149,1
150,1
151,1
152,1
153,2
154,2
155,2
156,1
157,1
158,1
159,1
160,1
161,1
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,1
178,2
179,1
180,1
181,1
182,2
183,2
184,2
185,2
186,1
187,1
188,2
189,1
190,1
191,1
192,1
193,2
194,2
195,2
196,2
197,2
198,1
199,1
200,1
