Index,scenario
1,2
2,2
3,2
4,2
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,2
13,1
14,1
15,2
16,2
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,2
34,2
35,2
36,2
37,2
38,1
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,1
52,1
53,2
54,2
55,1
56,1
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,2
74,2
75,1
76,1
77,1
78,1
79,1
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,1
89,1
90,1
91,2
92,2
93,1
94,2
95,1
96,1
97,2
98,2
99,1
100,1
101,2
102,2
103,2
104,2
105,1
106,1
107,1
108,2
109,2
110,1
111,1
112,1
113,1
114,1
115,1
116,2
117,1
118,2
119,2
120,1
121,1
122,1
123,1
124,2
125,1
126,1
127,2
128,2
129,2
130,2
131,1
132,1
133,1
134,1
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,1
146,1
147,1
148,1
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,2
165,2
166,1
167,1
168,2
169,2
170,2
171,2
172,2
173,1
174,2
175,1
176,1
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,1
194,1
195,2
196,2
197,2
198,2
199,2
200,2
