Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,1
8,1
9,2
10,2
11,2
12,2
13,2
14,2
15,1
16,1
17,1
18,1
19,1
20,2
21,2
22,2
23,2
24,2
25,2
26,1
27,1
28,1
29,1
30,1
31,1
32,2
33,2
34,2
35,1
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,1
44,1
45,1
46,2
47,1
48,1
49,1
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,1
59,2
60,1
61,1
62,2
63,2
64,2
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,1
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,1
105,2
106,2
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,1
129,1
130,1
131,1
132,2
133,2
134,1
135,2
136,2
137,2
138,1
139,1
140,1
141,2
142,2
143,2
144,2
145,2
146,1
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,1
159,1
160,1
161,1
162,2
163,2
164,2
165,2
166,1
167,1
168,1
169,1
170,1
171,1
172,2
173,2
174,2
175,2
176,1
177,1
178,2
179,1
180,1
181,2
182,2
183,2
184,2
185,2
186,1
187,1
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,1
198,2
199,2
200,2
