Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,2
22,2
23,2
24,1
25,2
26,2
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,1
45,1
46,2
47,2
48,2
49,1
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,1
58,2
59,2
60,1
61,2
62,1
63,2
64,2
65,2
66,2
67,1
68,2
69,1
70,1
71,2
72,2
73,2
74,1
75,1
76,1
77,1
78,1
79,1
80,2
81,2
82,1
83,1
84,1
85,1
86,1
87,1
88,2
89,1
90,1
91,1
92,2
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,1
112,2
113,1
114,1
115,2
116,2
117,1
118,1
119,1
120,2
121,2
122,2
123,1
124,1
125,1
126,1
127,2
128,2
129,2
130,2
131,1
132,1
133,1
134,1
135,2
136,2
137,1
138,1
139,1
140,1
141,1
142,1
143,2
144,1
145,1
146,1
147,1
148,1
149,2
150,2
151,2
152,1
153,2
154,2
155,2
156,2
157,1
158,1
159,1
160,1
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,1
169,1
170,2
171,2
172,2
173,2
174,2
175,1
176,1
177,1
178,1
179,1
180,2
181,2
182,2
183,2
184,2
185,2
186,1
187,2
188,1
189,1
190,2
191,2
192,2
193,2
194,2
195,1
196,1
197,2
198,2
199,2
200,2
