Index,scenario
1,2
2,2
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,1
23,1
24,1
25,1
26,1
27,1
28,2
29,2
30,2
31,1
32,1
33,1
34,2
35,2
36,1
37,1
38,1
39,1
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,1
49,1
50,2
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,2
64,2
65,2
66,2
67,1
68,1
69,2
70,2
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,1
92,1
93,1
94,1
95,2
96,2
97,2
98,2
99,2
100,2
101,1
102,1
103,1
104,1
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,1
114,2
115,2
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,2
127,1
128,2
129,2
130,1
131,1
132,1
133,1
134,2
135,2
136,2
137,2
138,2
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,1
155,1
156,1
157,2
158,1
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,1
167,1
168,2
169,2
170,1
171,2
172,2
173,1
174,1
175,1
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,1
192,1
193,1
194,1
195,2
196,1
197,1
198,1
199,1
200,1
