Index,scenario
1,2
2,2
3,1
4,1
5,2
6,2
7,2
8,1
9,1
10,2
11,2
12,2
13,2
14,1
15,1
16,1
17,1
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,2
37,2
38,2
39,2
40,2
41,1
42,1
43,2
44,2
45,1
46,1
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,1
59,1
60,1
61,2
62,2
63,2
64,2
65,1
66,2
67,2
68,2
69,2
70,2
71,1
72,1
73,1
74,1
75,1
76,2
77,2
78,2
79,2
80,2
81,2
82,1
83,1
84,1
85,1
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,1
98,2
99,1
100,1
101,1
102,2
103,2
104,2
105,2
106,1
107,2
108,2
109,2
110,2
111,2
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,2
120,1
121,1
122,1
123,1
124,1
125,2
126,1
127,1
128,1
129,1
130,1
131,1
132,2
133,2
134,2
135,1
136,1
137,1
138,1
139,1
140,2
141,2
142,2
143,1
144,2
145,1
146,2
147,2
148,1
149,1
150,1
151,2
152,2
153,1
154,1
155,1
156,1
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,2
179,2
180,2
181,2
182,1
183,1
184,2
185,2
186,2
187,2
188,2
189,2
190,1
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
