Index,scenario
1,2
2,2
3,2
4,2
5,1
6,1
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,1
15,1
16,1
17,2
18,2
19,2
20,1
21,1
22,2
23,2
24,1
25,1
26,1
27,1
28,1
29,1
30,2
31,2
32,1
33,2
34,2
35,2
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,1
56,1
57,2
58,2
59,2
60,1
61,1
62,2
63,2
64,1
65,2
66,1
67,2
68,2
69,2
70,2
71,1
72,1
73,1
74,1
75,1
76,1
77,2
78,2
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,2
87,1
88,1
89,1
90,1
91,2
92,2
93,2
94,2
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,2
104,1
105,1
106,1
107,1
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,1
123,1
124,1
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,1
135,2
136,2
137,1
138,1
139,2
140,1
141,1
142,1
143,2
144,2
145,2
146,1
147,1
148,1
149,1
150,1
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,1
161,1
162,1
163,1
164,1
165,1
166,2
167,2
168,2
169,2
170,2
171,2
172,1
173,1
174,1
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,1
189,1
190,1
191,1
192,2
193,1
194,1
195,1
196,1
197,2
198,2
199,2
200,2
