Index,scenario
1,2
2,1
3,1
4,1
5,1
6,2
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,2
15,1
16,2
17,2
18,2
19,2
20,2
21,2
22,1
23,1
24,1
25,2
26,2
27,2
28,1
29,1
30,1
31,1
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,1
41,2
42,2
43,2
44,2
45,2
46,2
47,1
48,1
49,1
50,1
51,1
52,1
53,2
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,2
64,2
65,2
66,2
67,2
68,2
69,1
70,1
71,1
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,1
81,1
82,1
83,1
84,1
85,1
86,2
87,2
88,2
89,2
90,2
91,2
92,1
93,1
94,1
95,1
96,1
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,2
117,1
118,2
119,2
120,2
121,2
122,2
123,2
124,1
125,2
126,2
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,2
135,2
136,2
137,2
138,1
139,1
140,2
141,2
142,2
143,2
144,2
145,2
146,1
147,2
148,2
149,1
150,2
151,2
152,2
153,2
154,1
155,1
156,1
157,1
158,1
159,2
160,2
161,2
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,2
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,2
186,2
187,2
188,1
189,1
190,1
191,1
192,1
193,2
194,1
195,1
196,1
197,2
198,2
199,1
200,2
