Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,1
31,1
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,1
44,1
45,1
46,1
47,2
48,1
49,2
50,2
51,2
52,2
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,2
67,2
68,2
69,2
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,2
78,2
79,1
80,1
81,2
82,2
83,1
84,1
85,1
86,1
87,1
88,2
89,2
90,2
91,1
92,2
93,2
94,2
95,2
96,1
97,1
98,1
99,2
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,1
120,2
121,1
122,1
123,1
124,2
125,1
126,1
127,2
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,2
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,2
152,2
153,2
154,2
155,1
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,1
167,1
168,1
169,1
170,2
171,2
172,1
173,1
174,2
175,2
176,2
177,2
178,2
179,2
180,1
181,1
182,1
183,1
184,1
185,2
186,2
187,2
188,2
189,1
190,1
191,1
192,1
193,2
194,2
195,2
196,2
197,2
198,1
199,1
200,2
