Index,scenario
1,2
2,2
3,1
4,1
5,1
6,2
7,2
8,2
9,2
10,1
11,1
12,1
13,1
14,1
15,1
16,2
17,1
18,2
19,2
20,2
21,2
22,1
23,1
24,1
25,2
26,2
27,2
28,2
29,1
30,2
31,2
32,1
33,1
34,2
35,2
36,2
37,2
38,2
39,2
40,1
41,1
42,2
43,2
44,1
45,2
46,2
47,2
48,2
49,2
50,1
51,1
52,1
53,1
54,1
55,1
56,2
57,2
58,2
59,2
60,2
61,2
62,1
63,1
64,1
65,2
66,2
67,2
68,1
69,1
70,1
71,1
72,2
73,2
74,2
75,2
76,2
77,2
78,1
79,1
80,1
81,1
82,1
83,1
84,2
85,2
86,2
87,2
88,2
89,1
90,1
91,1
92,1
93,2
94,2
95,1
96,1
97,1
98,1
99,1
100,2
101,2
102,2
103,2
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,2
114,2
115,2
116,1
117,2
118,2
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,2
127,1
128,1
129,1
130,1
131,1
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,1
141,1
142,1
143,1
144,1
145,1
146,2
147,2
148,2
149,2
150,1
151,2
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,2
162,1
163,1
164,1
165,1
166,1
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,1
176,2
177,2
178,2
179,1
180,1
181,1
182,1
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,1
191,2
192,1
193,1
194,1
195,1
196,2
197,2
198,2
199,2
200,2
