Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,2
34,2
35,2
36,2
37,1
38,1
39,1
40,2
41,2
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,2
50,2
51,2
52,2
53,1
54,1
55,2
56,2
57,2
58,1
59,1
60,1
61,1
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,1
74,2
75,1
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,2
98,1
99,2
100,2
101,2
102,1
103,1
104,1
105,2
106,1
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,1
118,1
119,1
120,1
121,2
122,2
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,2
131,2
132,2
133,2
134,1
135,1
136,1
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,1
146,1
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,1
165,2
166,2
167,2
168,2
169,2
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,2
183,2
184,1
185,1
186,2
187,2
188,1
189,1
190,1
191,2
192,2
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
