Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,2
22,2
23,2
24,1
25,1
26,1
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,1
37,1
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,2
59,2
60,2
61,2
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,2
71,2
72,2
73,2
74,2
75,2
76,1
77,1
78,1
79,2
80,2
81,1
82,1
83,1
84,1
85,1
86,1
87,2
88,1
89,1
90,1
91,1
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,1
101,1
102,1
103,1
104,1
105,1
106,2
107,2
108,2
109,1
110,2
111,2
112,2
113,2
114,1
115,2
116,2
117,1
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,2
152,2
153,2
154,2
155,2
156,1
157,1
158,1
159,1
160,2
161,2
162,2
163,1
164,2
165,2
166,1
167,1
168,1
169,2
170,2
171,2
172,1
173,1
174,1
175,1
176,2
177,2
178,2
179,1
180,1
181,2
182,2
183,2
184,2
185,2
186,2
187,1
188,1
189,1
190,2
191,2
192,2
193,2
194,2
195,2
196,1
197,1
198,2
199,1
200,2
