Index,scenario
1,2
2,2
3,1
4,1
5,1
6,2
7,2
8,2
9,2
10,1
11,2
12,2
13,2
14,2
15,2
16,2
17,1
18,1
19,1
20,1
21,2
22,2
23,2
24,1
25,1
26,1
27,1
28,1
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,1
41,1
42,1
43,1
44,1
45,2
46,2
47,2
48,1
49,2
50,2
51,2
52,2
53,2
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,1
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,1
129,1
130,1
131,1
132,1
133,1
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,2
152,2
153,2
154,1
155,1
156,1
157,1
158,2
159,1
160,2
161,2
162,1
163,1
164,1
165,1
166,2
167,2
168,2
169,1
170,1
171,1
172,1
173,1
174,2
175,2
176,2
177,2
178,1
179,1
180,1
181,1
182,2
183,2
184,2
185,2
186,1
187,2
188,1
189,1
190,1
191,2
192,1
193,1
194,2
195,2
196,1
197,1
198,1
199,1
200,1
