Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,1
8,2
9,2
10,2
11,2
12,1
13,1
14,2
15,2
16,1
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,1
26,2
27,2
28,2
29,2
30,2
31,1
32,1
33,1
34,1
35,1
36,2
37,1
38,2
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,2
48,2
49,2
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,2
58,2
59,2
60,2
61,1
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,2
77,2
78,1
79,1
80,1
81,1
82,1
83,2
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,2
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,2
101,2
102,2
103,1
104,2
105,2
106,2
107,1
108,2
109,2
110,2
111,2
112,2
113,2
114,1
115,1
116,1
117,1
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,1
133,1
134,2
135,1
136,1
137,1
138,1
139,2
140,2
141,2
142,1
143,1
144,1
145,1
146,1
147,2
148,2
149,2
150,2
151,2
152,2
153,1
154,1
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,1
165,1
166,1
167,1
168,1
169,1
170,2
171,1
172,2
173,2
174,2
175,1
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,1
188,1
189,1
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,1
198,1
199,1
200,1
