Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,2
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,2
52,1
53,2
54,2
55,2
56,1
57,1
58,1
59,1
60,2
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,2
82,2
83,2
84,2
85,2
86,1
87,1
88,1
89,2
90,2
91,2
92,2
93,2
94,1
95,1
96,1
97,1
98,1
99,2
100,1
101,2
102,2
103,2
104,2
105,2
106,2
107,1
108,1
109,1
110,1
111,1
112,2
113,2
114,2
115,1
116,2
117,2
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,2
129,1
130,1
131,1
132,1
133,2
134,2
135,2
136,2
137,2
138,1
139,2
140,1
141,1
142,1
143,2
144,2
145,2
146,1
147,1
148,1
149,2
150,2
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,2
159,1
160,1
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,1
171,1
172,1
173,1
174,1
175,1
176,2
177,1
178,1
179,1
180,2
181,2
182,1
183,1
184,1
185,1
186,1
187,1
188,2
189,2
190,1
191,1
192,1
193,1
194,2
195,2
196,2
197,2
198,1
199,2
200,1
