Index,scenario
1,2
2,1
3,2
4,1
5,1
6,1
7,1
8,1
9,2
10,1
11,1
12,2
13,2
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,2
31,2
32,2
33,2
34,2
35,1
36,1
37,2
38,2
39,1
40,1
41,1
42,1
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,1
52,1
53,1
54,1
55,1
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,1
71,1
72,1
73,1
74,2
75,2
76,2
77,2
78,2
79,2
80,1
81,2
82,2
83,2
84,1
85,1
86,2
87,2
88,1
89,1
90,1
91,2
92,2
93,2
94,1
95,2
96,2
97,2
98,2
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,2
109,1
110,1
111,1
112,1
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,1
137,1
138,1
139,1
140,1
141,1
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,2
161,1
162,1
163,1
164,1
165,1
166,1
167,2
168,2
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,2
179,2
180,1
181,1
182,1
183,1
184,1
185,1
186,2
187,2
188,2
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,2
198,1
199,1
200,1
