Index,scenario
1,2
2,2
3,1
4,2
5,1
6,2
7,2
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,1
32,1
33,1
34,1
35,1
36,1
37,2
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,2
48,1
49,1
50,1
51,1
52,2
53,1
54,1
55,1
56,1
57,2
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,2
78,2
79,2
80,2
81,1
82,2
83,1
84,1
85,1
86,2
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,1
111,1
112,1
113,1
114,2
115,2
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,1
132,1
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,1
147,1
148,1
149,1
150,2
151,2
152,2
153,1
154,1
155,2
156,2
157,2
158,2
159,1
160,1
161,1
162,1
163,2
164,2
165,1
166,1
167,1
168,1
169,2
170,2
171,2
172,1
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,1
183,1
184,1
185,2
186,2
187,2
188,2
189,1
190,1
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,1
