Index,scenario
1,2
2,2
3,2
4,2
5,1
6,1
7,1
8,2
9,2
10,2
11,2
12,1
13,2
14,1
15,1
16,2
17,2
18,1
19,1
20,1
21,1
22,1
23,1
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,1
33,1
34,1
35,2
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,1
53,2
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,2
62,2
63,2
64,1
65,2
66,2
67,2
68,2
69,2
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,1
89,1
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,1
99,1
100,2
101,2
102,2
103,2
104,2
105,2
106,1
107,2
108,2
109,1
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,2
129,2
130,1
131,1
132,1
133,1
134,1
135,2
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,2
149,2
150,2
151,2
152,2
153,1
154,1
155,1
156,1
157,2
158,2
159,1
160,1
161,1
162,1
163,1
164,2
165,2
166,2
167,1
168,2
169,2
170,2
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,2
181,2
182,2
183,1
184,1
185,1
186,1
187,1
188,2
189,1
190,1
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
