Index,scenario
1,2
2,1
3,1
4,2
5,2
6,1
7,2
8,2
9,1
10,1
11,1
12,1
13,1
14,2
15,1
16,2
17,2
18,2
19,1
20,1
21,1
22,2
23,2
24,1
25,2
26,2
27,2
28,2
29,2
30,1
31,2
32,2
33,2
34,1
35,1
36,1
37,1
38,1
39,1
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,2
58,1
59,1
60,1
61,1
62,1
63,1
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,1
74,1
75,1
76,2
77,2
78,2
79,2
80,2
81,1
82,1
83,2
84,1
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,1
95,2
96,1
97,1
98,1
99,2
100,2
101,2
102,2
103,2
104,1
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,1
127,1
128,1
129,1
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,1
138,1
139,1
140,1
141,2
142,1
143,1
144,1
145,1
146,2
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,1
167,1
168,1
169,2
170,2
171,2
172,2
173,2
174,1
175,2
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,2
195,2
196,2
197,2
198,2
199,2
200,1
