Index,scenario
1,2
2,2
3,2
4,2
5,2
6,1
7,2
8,2
9,2
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,2
19,2
20,2
21,2
22,2
23,1
24,2
25,1
26,2
27,1
28,1
29,1
30,1
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,1
51,1
52,2
53,2
54,2
55,2
56,1
57,1
58,1
59,1
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,1
69,1
70,1
71,1
72,2
73,2
74,1
75,1
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,1
94,1
95,1
96,1
97,2
98,2
99,2
100,1
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,1
118,2
119,2
120,1
121,1
122,1
123,1
124,2
125,1
126,1
127,1
128,2
129,2
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,1
148,2
149,2
150,2
151,2
152,2
153,2
154,1
155,1
156,2
157,2
158,2
159,2
160,1
161,1
162,1
163,2
164,2
165,2
166,1
167,1
168,1
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,1
177,2
178,1
179,1
180,2
181,2
182,2
183,2
184,2
185,1
186,1
187,2
188,2
189,2
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,2
198,2
199,1
200,2
