Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,1
17,1
18,1
19,1
20,1
21,2
22,2
23,1
24,2
25,2
26,2
27,2
28,1
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,1
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,1
58,1
59,1
60,2
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,2
71,2
72,1
73,2
74,2
75,2
76,2
77,1
78,1
79,1
80,1
81,1
82,2
83,2
84,2
85,2
86,2
87,2
88,1
89,2
90,2
91,2
92,2
93,2
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,1
111,2
112,2
113,2
114,2
115,1
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,1
124,1
125,2
126,2
127,1
128,2
129,2
130,2
131,1
132,2
133,1
134,1
135,1
136,2
137,2
138,2
139,2
140,2
141,2
142,1
143,2
144,2
145,2
146,2
147,1
148,1
149,1
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,2
191,2
192,2
193,2
194,1
195,1
196,1
197,2
198,2
199,2
200,2
