Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,1
13,1
14,1
15,2
16,2
17,2
18,1
19,2
20,1
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,1
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,1
48,1
49,1
50,2
51,2
52,1
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,1
72,1
73,1
74,2
75,2
76,2
77,2
78,1
79,1
80,2
81,1
82,1
83,1
84,1
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,1
101,2
102,2
103,2
104,2
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,2
113,2
114,2
115,1
116,1
117,1
118,1
119,1
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,1
131,1
132,2
133,2
134,1
135,1
136,1
137,1
138,2
139,1
140,1
141,2
142,2
143,2
144,1
145,2
146,2
147,1
148,1
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,1
165,1
166,1
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,1
180,1
181,2
182,1
183,2
184,2
185,2
186,2
187,1
188,1
189,1
190,1
191,1
192,2
193,2
194,1
195,1
196,2
197,2
198,2
199,2
200,1
