Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,1
9,1
10,1
11,1
12,1
13,2
14,1
15,1
16,1
17,1
18,2
19,2
20,1
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,1
33,1
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,1
42,1
43,1
44,1
45,1
46,2
47,2
48,2
49,2
50,1
51,1
52,1
53,1
54,1
55,1
56,2
57,1
58,1
59,2
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,2
68,1
69,2
70,2
71,1
72,2
73,2
74,2
75,2
76,2
77,2
78,1
79,1
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,1
88,1
89,2
90,2
91,2
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,1
112,2
113,2
114,2
115,1
116,2
117,2
118,1
119,1
120,2
121,2
122,2
123,2
124,2
125,2
126,1
127,2
128,2
129,2
130,2
131,1
132,1
133,1
134,2
135,2
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,1
153,2
154,1
155,1
156,1
157,1
158,1
159,1
160,2
161,2
162,2
163,1
164,1
165,1
166,1
167,1
168,1
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,1
180,1
181,1
182,2
183,2
184,2
185,2
186,2
187,1
188,2
189,2
190,1
191,1
192,1
193,2
194,2
195,2
196,2
197,1
198,1
199,1
200,1
