Index,scenario
1,2
2,1
3,1
4,1
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,1
19,2
20,2
21,2
22,2
23,2
24,2
25,1
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,1
45,1
46,1
47,1
48,2
49,2
50,2
51,2
52,2
53,1
54,2
55,2
56,2
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,2
67,2
68,2
69,2
70,2
71,2
72,1
73,1
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,1
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,1
92,1
93,1
94,2
95,2
96,1
97,1
98,2
99,2
100,2
101,1
102,1
103,1
104,2
105,2
106,2
107,2
108,1
109,1
110,2
111,1
112,1
113,1
114,2
115,2
116,2
117,2
118,1
119,1
120,1
121,1
122,2
123,2
124,2
125,1
126,1
127,2
128,2
129,2
130,1
131,1
132,1
133,1
134,1
135,1
136,2
137,2
138,1
139,2
140,2
141,2
142,2
143,1
144,1
145,1
146,1
147,2
148,2
149,1
150,1
151,1
152,1
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,1
172,1
173,2
174,2
175,2
176,2
177,1
178,2
179,1
180,2
181,2
182,2
183,1
184,1
185,1
186,2
187,2
188,2
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,2
198,2
199,2
200,2
