Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,1
14,1
15,1
16,2
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,2
27,2
28,2
29,2
30,2
31,2
32,1
33,1
34,1
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,1
46,2
47,1
48,2
49,2
50,1
51,2
52,2
53,1
54,1
55,2
56,2
57,2
58,2
59,1
60,1
61,1
62,2
63,2
64,2
65,2
66,2
67,1
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,1
77,1
78,2
79,2
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,2
88,2
89,1
90,1
91,1
92,1
93,2
94,2
95,2
96,1
97,2
98,2
99,2
100,2
101,1
102,1
103,1
104,1
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,1
116,1
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,1
129,1
130,1
131,1
132,2
133,2
134,2
135,1
136,1
137,1
138,1
139,2
140,2
141,2
142,2
143,2
144,1
145,2
146,1
147,1
148,2
149,2
150,2
151,2
152,2
153,1
154,1
155,2
156,2
157,2
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,1
175,2
176,2
177,1
178,1
179,1
180,1
181,2
182,2
183,2
184,2
185,1
186,2
187,2
188,2
189,1
190,2
191,2
192,2
193,2
194,1
195,1
196,1
197,2
198,2
199,2
200,2
