Index,scenario
1,2
2,2
3,1
4,2
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,1
25,1
26,1
27,1
28,1
29,2
30,2
31,2
32,2
33,2
34,2
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,2
43,2
44,2
45,2
46,2
47,2
48,1
49,2
50,2
51,2
52,2
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,2
65,2
66,1
67,2
68,2
69,1
70,1
71,1
72,1
73,1
74,1
75,2
76,1
77,1
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,1
92,1
93,1
94,2
95,2
96,2
97,2
98,2
99,2
100,1
101,1
102,2
103,2
104,2
105,1
106,1
107,1
108,2
109,2
110,2
111,2
112,1
113,1
114,1
115,1
116,1
117,2
118,2
119,2
120,2
121,1
122,2
123,2
124,2
125,1
126,2
127,1
128,2
129,1
130,1
131,1
132,1
133,1
134,2
135,1
136,1
137,1
138,1
139,2
140,1
141,2
142,2
143,2
144,2
145,2
146,2
147,1
148,1
149,1
150,1
151,2
152,1
153,2
154,2
155,2
156,2
157,1
158,1
159,2
160,2
161,2
162,1
163,1
164,1
165,2
166,2
167,2
168,2
169,1
170,1
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,1
180,2
181,2
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,2
199,1
200,1
