Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,1
8,1
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,1
22,1
23,1
24,1
25,2
26,2
27,2
28,1
29,1
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,1
42,1
43,1
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,1
55,1
56,2
57,1
58,1
59,1
60,2
61,2
62,2
63,2
64,1
65,2
66,2
67,2
68,1
69,2
70,2
71,2
72,1
73,2
74,1
75,1
76,1
77,1
78,1
79,2
80,2
81,1
82,1
83,1
84,1
85,1
86,1
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,1
108,1
109,1
110,2
111,2
112,2
113,2
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,2
134,2
135,2
136,2
137,2
138,2
139,1
140,1
141,1
142,1
143,1
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,1
156,1
157,1
158,1
159,2
160,2
161,2
162,2
163,2
164,1
165,1
166,1
167,2
168,2
169,2
170,1
171,1
172,1
173,1
174,2
175,2
176,2
177,1
178,1
179,1
180,1
181,1
182,2
183,1
184,1
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
