Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,2
20,2
21,2
22,2
23,1
24,2
25,2
26,2
27,1
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,1
40,1
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,1
57,1
58,2
59,2
60,2
61,1
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,1
74,1
75,1
76,2
77,2
78,2
79,2
80,2
81,2
82,1
83,1
84,1
85,1
86,2
87,2
88,2
89,2
90,1
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,1
104,2
105,1
106,1
107,1
108,1
109,1
110,1
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,1
124,1
125,1
126,1
127,1
128,1
129,2
130,2
131,2
132,2
133,2
134,1
135,1
136,1
137,1
138,1
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,1
152,2
153,2
154,2
155,2
156,2
157,2
158,1
159,2
160,1
161,1
162,1
163,1
164,1
165,1
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,1
177,2
178,2
179,2
180,2
181,1
182,1
183,1
184,1
185,2
186,1
187,1
188,1
189,1
190,2
191,2
192,2
193,1
194,1
195,1
196,1
197,1
198,2
199,2
200,2
