Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,1
48,1
49,2
50,1
51,1
52,1
53,2
54,2
55,2
56,2
57,2
58,1
59,1
60,1
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,1
71,1
72,1
73,1
74,1
75,2
76,2
77,2
78,1
79,1
80,1
81,2
82,2
83,2
84,2
85,2
86,2
87,1
88,1
89,1
90,1
91,1
92,1
93,2
94,2
95,1
96,2
97,2
98,2
99,1
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,1
108,1
109,1
110,2
111,2
112,2
113,1
114,2
115,1
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,1
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,1
138,1
139,1
140,1
141,2
142,1
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,1
154,1
155,2
156,1
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,1
167,1
168,2
169,2
170,2
171,2
172,1
173,1
174,2
175,2
176,2
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,2
185,1
186,2
187,2
188,2
189,1
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
