Index,scenario
1,2
2,1
3,2
4,2
5,2
6,2
7,1
8,1
9,1
10,1
11,2
12,2
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,2
21,2
22,1
23,1
24,2
25,2
26,2
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,2
36,1
37,1
38,1
39,2
40,1
41,1
42,1
43,2
44,1
45,1
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,1
64,1
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,2
92,2
93,2
94,2
95,1
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,1
114,1
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,1
124,1
125,1
126,1
127,2
128,2
129,2
130,2
131,1
132,1
133,1
134,1
135,2
136,1
137,1
138,2
139,1
140,2
141,2
142,2
143,2
144,2
145,2
146,1
147,2
148,2
149,2
150,2
151,2
152,2
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,1
172,1
173,1
174,1
175,1
176,1
177,2
178,2
179,2
180,2
181,2
182,1
183,2
184,2
185,1
186,1
187,2
188,2
189,2
190,2
191,2
192,2
193,1
194,2
195,2
196,2
197,1
198,1
199,2
200,2
