Index,scenario
1,2
2,2
3,2
4,2
5,2
6,1
7,1
8,1
9,1
10,2
11,2
12,1
13,1
14,1
15,1
16,1
17,2
18,2
19,2
20,2
21,2
22,2
23,1
24,2
25,2
26,2
27,2
28,2
29,2
30,1
31,1
32,1
33,1
34,1
35,2
36,1
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,1
46,1
47,2
48,2
49,1
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,1
58,1
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,1
72,2
73,2
74,2
75,2
76,1
77,1
78,1
79,2
80,2
81,2
82,2
83,2
84,1
85,1
86,1
87,1
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,1
96,1
97,2
98,2
99,1
100,2
101,2
102,2
103,2
104,2
105,2
106,1
107,1
108,1
109,2
110,2
111,1
112,1
113,2
114,2
115,2
116,1
117,1
118,1
119,1
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,1
129,2
130,2
131,2
132,2
133,2
134,2
135,1
136,2
137,2
138,2
139,1
140,2
141,2
142,1
143,2
144,2
145,1
146,2
147,1
148,1
149,1
150,1
151,2
152,2
153,1
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,1
162,1
163,1
164,1
165,1
166,1
167,2
168,1
169,2
170,2
171,2
172,2
173,2
174,1
175,1
176,2
177,2
178,2
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,2
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,2
196,2
197,2
198,2
199,2
200,2
