Index,scenario
1,2
2,1
3,1
4,1
5,1
6,2
7,2
8,1
9,1
10,2
11,2
12,1
13,1
14,1
15,1
16,2
17,2
18,1
19,2
20,2
21,2
22,2
23,2
24,1
25,1
26,1
27,2
28,1
29,2
30,2
31,2
32,2
33,2
34,2
35,1
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,1
46,1
47,1
48,1
49,2
50,1
51,1
52,1
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,1
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,1
82,1
83,1
84,1
85,1
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,1
95,1
96,1
97,1
98,1
99,1
100,2
101,1
102,2
103,2
104,2
105,2
106,2
107,2
108,1
109,1
110,1
111,1
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,1
121,1
122,2
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,2
136,1
137,1
138,1
139,1
140,2
141,1
142,1
143,1
144,1
145,1
146,2
147,1
148,1
149,1
150,1
151,1
152,1
153,2
154,1
155,2
156,2
157,1
158,2
159,1
160,1
161,1
162,1
163,1
164,1
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,1
173,1
174,2
175,1
176,1
177,2
178,2
179,2
180,2
181,2
182,2
183,1
184,2
185,2
186,1
187,1
188,1
189,1
190,2
191,2
192,2
193,2
194,2
195,2
196,1
197,2
198,1
199,1
200,1
