Index,scenario
1,2
2,2
3,2
4,2
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,2
21,1
22,2
23,2
24,2
25,1
26,1
27,1
28,2
29,2
30,2
31,2
32,2
33,2
34,1
35,1
36,2
37,2
38,2
39,1
40,1
41,1
42,1
43,1
44,1
45,2
46,2
47,1
48,1
49,1
50,1
51,1
52,1
53,2
54,2
55,1
56,1
57,1
58,1
59,2
60,2
61,2
62,1
63,1
64,1
65,1
66,1
67,1
68,2
69,2
70,2
71,1
72,1
73,2
74,2
75,2
76,1
77,1
78,1
79,1
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,2
95,2
96,2
97,2
98,2
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,2
117,2
118,2
119,1
120,1
121,1
122,2
123,2
124,2
125,1
126,1
127,2
128,2
129,1
130,1
131,2
132,2
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,1
154,2
155,1
156,2
157,2
158,1
159,1
160,2
161,1
162,2
163,1
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,2
184,2
185,2
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,2
196,2
197,2
198,2
199,1
200,2
