Index,scenario
1,2
2,1
3,1
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,1
14,2
15,2
16,1
17,1
18,1
19,2
20,1
21,1
22,2
23,2
24,2
25,2
26,2
27,1
28,1
29,1
30,1
31,1
32,1
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,1
47,1
48,1
49,1
50,1
51,2
52,2
53,2
54,2
55,2
56,1
57,1
58,1
59,1
60,2
61,2
62,2
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,2
71,2
72,2
73,2
74,2
75,1
76,1
77,1
78,1
79,1
80,2
81,2
82,1
83,2
84,2
85,1
86,1
87,2
88,2
89,2
90,2
91,2
92,1
93,2
94,2
95,2
96,2
97,2
98,1
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,1
118,2
119,2
120,1
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,1
133,2
134,1
135,1
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,1
146,2
147,2
148,2
149,2
150,2
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,2
159,2
160,2
161,2
162,1
163,1
164,2
165,1
166,2
167,1
168,1
169,1
170,2
171,2
172,2
173,2
174,2
175,2
176,1
177,1
178,2
179,2
180,1
181,1
182,2
183,2
184,2
185,1
186,1
187,2
188,2
189,2
190,2
191,2
192,2
193,1
194,1
195,2
196,2
197,2
198,2
199,2
200,1
