Index,scenario
1,2
2,2
3,2
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,2
15,2
16,1
17,1
18,1
19,2
20,2
21,1
22,1
23,1
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,1
45,1
46,2
47,1
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,1
58,1
59,1
60,1
61,1
62,1
63,2
64,2
65,2
66,2
67,1
68,1
69,1
70,2
71,1
72,1
73,1
74,1
75,2
76,2
77,2
78,2
79,2
80,1
81,1
82,2
83,2
84,1
85,2
86,2
87,1
88,1
89,1
90,1
91,2
92,2
93,2
94,1
95,1
96,1
97,1
98,1
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,1
115,1
116,2
117,2
118,2
119,2
120,2
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,1
136,2
137,2
138,2
139,2
140,1
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,1
157,1
158,1
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,1
171,2
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,2
183,2
184,2
185,1
186,1
187,1
188,2
189,1
190,1
191,2
192,2
193,1
194,2
195,2
196,2
197,1
198,1
199,1
200,1
