Index,scenario
1,2
2,2
3,1
4,1
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,1
20,1
21,2
22,2
23,1
24,1
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,1
61,1
62,2
63,2
64,2
65,1
66,2
67,2
68,2
69,1
70,1
71,1
72,2
73,2
74,2
75,2
76,1
77,1
78,1
79,2
80,2
81,1
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,1
92,1
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,1
113,1
114,1
115,1
116,1
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,2
134,2
135,2
136,2
137,2
138,2
139,1
140,1
141,2
142,2
143,2
144,1
145,1
146,1
147,2
148,2
149,2
150,2
151,2
152,2
153,1
154,1
155,1
156,2
157,1
158,2
159,2
160,2
161,2
162,1
163,2
164,1
165,1
166,1
167,2
168,2
169,1
170,1
171,1
172,1
173,2
174,2
175,1
176,1
177,1
178,1
179,2
180,2
181,2
182,2
183,1
184,1
185,2
186,2
187,2
188,1
189,1
190,2
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
