Index,scenario
1,2
2,1
3,1
4,2
5,2
6,2
7,2
8,1
9,1
10,2
11,2
12,2
13,2
14,1
15,1
16,1
17,1
18,1
19,1
20,2
21,2
22,2
23,1
24,1
25,1
26,1
27,1
28,1
29,2
30,2
31,2
32,2
33,2
34,2
35,1
36,1
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,1
48,2
49,2
50,1
51,1
52,2
53,2
54,2
55,1
56,2
57,2
58,2
59,2
60,2
61,2
62,1
63,2
64,2
65,2
66,1
67,1
68,1
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,1
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,2
123,2
124,1
125,1
126,1
127,1
128,2
129,1
130,1
131,1
132,2
133,2
134,2
135,2
136,1
137,1
138,2
139,1
140,2
141,2
142,2
143,1
144,2
145,2
146,2
147,2
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,2
156,2
157,2
158,2
159,2
160,1
161,1
162,1
163,1
164,2
165,2
166,2
167,2
168,1
169,1
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,1
183,1
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
