Index,scenario
1,2
2,1
3,1
4,2
5,1
6,1
7,1
8,1
9,1
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,1
51,1
52,1
53,1
54,1
55,1
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,1
74,1
75,2
76,1
77,1
78,2
79,2
80,2
81,2
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,1
98,1
99,1
100,1
101,2
102,2
103,2
104,1
105,1
106,1
107,1
108,2
109,1
110,2
111,1
112,1
113,1
114,1
115,2
116,2
117,1
118,1
119,1
120,2
121,2
122,2
123,1
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,1
133,1
134,2
135,2
136,2
137,2
138,2
139,2
140,1
141,2
142,1
143,2
144,2
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,1
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,1
173,1
174,1
175,2
176,2
177,1
178,2
179,2
180,1
181,1
182,1
183,1
184,1
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,1
198,1
199,1
200,1
