Index,scenario
1,2
2,2
3,2
4,1
5,1
6,1
7,2
8,2
9,2
10,2
11,2
12,2
13,1
14,1
15,1
16,1
17,1
18,1
19,2
20,1
21,1
22,1
23,1
24,2
25,2
26,2
27,2
28,2
29,1
30,2
31,2
32,2
33,2
34,2
35,2
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,2
46,1
47,1
48,1
49,2
50,2
51,2
52,2
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,2
64,2
65,2
66,1
67,1
68,2
69,2
70,2
71,1
72,2
73,2
74,2
75,1
76,2
77,2
78,2
79,1
80,2
81,1
82,1
83,1
84,2
85,2
86,1
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,1
100,1
101,2
102,2
103,2
104,2
105,2
106,1
107,2
108,2
109,2
110,2
111,2
112,1
113,2
114,2
115,2
116,1
117,1
118,1
119,2
120,2
121,1
122,2
123,2
124,2
125,2
126,2
127,2
128,1
129,1
130,1
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,1
139,1
140,1
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,1
155,1
156,1
157,1
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,1
173,1
174,1
175,1
176,2
177,1
178,1
179,1
180,1
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,1
190,1
191,1
192,1
193,1
194,2
195,2
196,2
197,2
198,2
199,2
200,2
