Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,1
8,2
9,2
10,2
11,2
12,2
13,1
14,1
15,2
16,2
17,2
18,2
19,2
20,2
21,1
22,1
23,1
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,1
33,1
34,1
35,1
36,2
37,2
38,2
39,2
40,1
41,1
42,2
43,2
44,2
45,2
46,1
47,1
48,1
49,1
50,1
51,2
52,2
53,2
54,2
55,1
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,1
70,2
71,1
72,1
73,1
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,1
84,1
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,1
95,1
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,1
125,1
126,2
127,2
128,2
129,2
130,2
131,1
132,1
133,1
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,1
142,1
143,2
144,2
145,1
146,1
147,2
148,1
149,1
150,1
151,1
152,1
153,2
154,2
155,2
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,1
174,1
175,2
176,2
177,2
178,1
179,1
180,1
181,2
182,1
183,1
184,1
185,1
186,2
187,2
188,1
189,1
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,1
199,1
200,1
