Index,scenario
1,2
2,1
3,1
4,1
5,2
6,2
7,2
8,2
9,1
10,1
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,1
20,1
21,1
22,1
23,1
24,2
25,2
26,1
27,1
28,1
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,2
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,1
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,1
108,2
109,2
110,2
111,2
112,1
113,2
114,2
115,2
116,1
117,1
118,2
119,1
120,1
121,1
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,1
135,1
136,2
137,1
138,1
139,1
140,2
141,2
142,2
143,2
144,1
145,2
146,2
147,2
148,2
149,2
150,2
151,1
152,1
153,1
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,1
163,1
164,2
165,2
166,2
167,2
168,1
169,1
170,1
171,1
172,1
173,1
174,2
175,2
176,2
177,2
178,2
179,1
180,1
181,1
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,1
194,2
195,1
196,1
197,1
198,1
199,1
200,2
