Index,scenario
1,2
2,2
3,2
4,2
5,1
6,2
7,1
8,2
9,2
10,1
11,1
12,1
13,1
14,1
15,1
16,2
17,1
18,1
19,1
20,2
21,2
22,2
23,2
24,2
25,2
26,1
27,1
28,1
29,1
30,1
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,1
40,2
41,2
42,2
43,1
44,1
45,1
46,2
47,2
48,2
49,2
50,2
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,2
64,2
65,2
66,1
67,2
68,2
69,2
70,1
71,1
72,1
73,2
74,1
75,2
76,2
77,2
78,1
79,2
80,2
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,2
91,2
92,2
93,2
94,1
95,1
96,1
97,1
98,2
99,2
100,2
101,1
102,1
103,1
104,1
105,1
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,1
114,1
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,1
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,1
147,1
148,1
149,1
150,1
151,1
152,2
153,2
154,2
155,2
156,2
157,1
158,2
159,1
160,1
161,1
162,2
163,2
164,2
165,2
166,2
167,1
168,1
169,1
170,1
171,2
172,2
173,1
174,2
175,2
176,2
177,2
178,1
179,2
180,2
181,2
182,1
183,1
184,2
185,2
186,1
187,2
188,1
189,1
190,1
191,2
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,2
200,2
