Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,1
15,1
16,1
17,1
18,2
19,1
20,1
21,1
22,1
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,1
33,1
34,1
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,1
46,1
47,2
48,2
49,2
50,1
51,1
52,1
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,1
65,1
66,1
67,1
68,1
69,2
70,2
71,1
72,1
73,2
74,2
75,2
76,2
77,2
78,2
79,1
80,1
81,1
82,2
83,2
84,2
85,1
86,1
87,1
88,1
89,1
90,2
91,2
92,2
93,2
94,1
95,1
96,1
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,1
105,2
106,2
107,1
108,1
109,1
110,1
111,1
112,1
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,1
128,1
129,2
130,2
131,2
132,2
133,1
134,2
135,2
136,1
137,1
138,1
139,2
140,2
141,1
142,1
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,1
152,1
153,1
154,1
155,1
156,1
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,1
178,1
179,2
180,2
181,1
182,2
183,2
184,2
185,2
186,1
187,2
188,2
189,1
190,1
191,1
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
