Index,scenario
1,2
2,1
3,1
4,1
5,1
6,2
7,2
8,2
9,1
10,1
11,1
12,1
13,2
14,2
15,2
16,2
17,2
18,2
19,1
20,1
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,2
37,2
38,1
39,1
40,2
41,2
42,2
43,1
44,1
45,2
46,2
47,1
48,1
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,1
62,1
63,1
64,1
65,2
66,2
67,2
68,2
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,2
84,1
85,1
86,2
87,1
88,1
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,1
98,2
99,2
100,2
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,1
124,1
125,2
126,2
127,1
128,1
129,1
130,2
131,1
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,1
193,1
194,1
195,2
196,2
197,2
198,2
199,2
200,2
