Index,scenario
1,2
2,1
3,2
4,1
5,1
6,2
7,1
8,2
9,2
10,2
11,2
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,2
21,1
22,1
23,1
24,1
25,1
26,2
27,2
28,2
29,2
30,1
31,1
32,1
33,1
34,1
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,1
53,1
54,2
55,1
56,1
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,2
77,2
78,2
79,2
80,1
81,2
82,2
83,2
84,2
85,1
86,2
87,2
88,2
89,2
90,1
91,1
92,1
93,1
94,1
95,2
96,2
97,1
98,1
99,1
100,1
101,1
102,2
103,2
104,2
105,1
106,2
107,2
108,2
109,2
110,2
111,2
112,1
113,1
114,1
115,2
116,2
117,2
118,2
119,1
120,1
121,1
122,1
123,1
124,1
125,2
126,2
127,1
128,1
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,1
144,1
145,1
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,1
159,1
160,1
161,1
162,1
163,1
164,2
165,2
166,2
167,1
168,1
169,2
170,1
171,2
172,2
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,1
185,1
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,1
198,1
199,1
200,1
