Index,scenario
1,2
2,2
3,1
4,2
5,2
6,2
7,2
8,2
9,1
10,1
11,1
12,1
13,1
14,1
15,2
16,1
17,1
18,2
19,2
20,2
21,1
22,1
23,1
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,2
41,1
42,1
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,1
56,2
57,2
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,2
71,1
72,2
73,2
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,2
86,1
87,1
88,1
89,2
90,2
91,1
92,1
93,1
94,1
95,1
96,2
97,2
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,2
107,2
108,2
109,2
110,2
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,1
137,1
138,2
139,1
140,1
141,1
142,2
143,2
144,1
145,1
146,1
147,2
148,1
149,1
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,2
161,2
162,2
163,2
164,2
165,2
166,2
167,2
168,1
169,1
170,1
171,1
172,2
173,2
174,1
175,2
176,2
177,1
178,2
179,2
180,2
181,2
182,2
183,2
184,2
185,2
186,1
187,1
188,1
189,1
190,1
191,1
192,2
193,2
194,1
195,1
196,1
197,1
198,1
199,2
200,2
