Index,scenario
1,2
2,2
3,2
4,2
5,2
6,1
7,2
8,2
9,2
10,2
11,1
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,1
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,1
34,1
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,1
44,1
45,1
46,1
47,1
48,1
49,2
50,2
51,2
52,2
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,2
62,2
63,1
64,2
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,2
80,2
81,2
82,2
83,2
84,1
85,1
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,1
97,1
98,2
99,1
100,1
101,2
102,2
103,2
104,2
105,2
106,1
107,1
108,1
109,1
110,1
111,1
112,2
113,1
114,1
115,2
116,1
117,1
118,1
119,2
120,2
121,2
122,2
123,1
124,1
125,2
126,1
127,1
128,1
129,1
130,2
131,2
132,2
133,2
134,1
135,1
136,1
137,1
138,1
139,2
140,1
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,2
158,1
159,1
160,1
161,1
162,1
163,1
164,2
165,2
166,2
167,2
168,1
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,1
177,1
178,1
179,1
180,2
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,1
199,1
200,1
