Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,1
12,2
13,1
14,1
15,2
16,2
17,2
18,2
19,2
20,2
21,1
22,1
23,1
24,1
25,1
26,2
27,2
28,2
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,2
38,2
39,2
40,2
41,1
42,1
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,1
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,1
62,1
63,1
64,1
65,1
66,1
67,2
68,2
69,1
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,1
80,1
81,2
82,2
83,2
84,2
85,1
86,2
87,2
88,2
89,1
90,1
91,1
92,1
93,2
94,2
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,2
103,2
104,2
105,2
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,2
116,2
117,2
118,2
119,2
120,1
121,2
122,2
123,2
124,2
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,2
135,2
136,2
137,2
138,1
139,1
140,1
141,1
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,2
153,2
154,2
155,2
156,2
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,2
180,2
181,1
182,1
183,1
184,1
185,2
186,2
187,2
188,1
189,1
190,1
191,1
192,2
193,1
194,1
195,2
196,2
197,2
198,2
199,2
200,2
