Index,scenario
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,1
14,1
15,1
16,2
17,2
18,2
19,1
20,1
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,1
30,1
31,2
32,1
33,1
34,1
35,1
36,2
37,2
38,1
39,1
40,1
41,1
42,2
43,2
44,2
45,1
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,1
55,1
56,2
57,2
58,1
59,1
60,1
61,1
62,1
63,1
64,2
65,2
66,2
67,2
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,2
76,2
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,2
85,2
86,2
87,2
88,1
89,1
90,1
91,1
92,2
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,1
116,2
117,2
118,2
119,1
120,1
121,2
122,1
123,1
124,2
125,2
126,2
127,2
128,1
129,1
130,1
131,1
132,2
133,2
134,2
135,2
136,1
137,1
138,1
139,2
140,2
141,2
142,1
143,1
144,1
145,1
146,1
147,2
148,2
149,2
150,2
151,2
152,1
153,1
154,2
155,2
156,2
157,2
158,1
159,1
160,1
161,2
162,2
163,2
164,2
165,2
166,1
167,1
168,1
169,1
170,2
171,1
172,2
173,2
174,2
175,1
176,1
177,2
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,2
190,2
191,1
192,1
193,1
194,1
195,1
196,2
197,1
198,1
199,1
200,2
